config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
gcc-assert,sqrt,sum,524289,500000,random,after,2,13.9736,6.29758,12014905189528964679,80884
gcc-assert,sqrt,sum,524289,500000,random,after,3,15.3146,7.04656,12014905189528964679,80940
gcc-assert,sqrt,sum,524289,500000,random,before,3,31.6624,7.62047,12014905189528964679,146460
gcc-assert,sqrt,sum,524289,500000,random,before,4,30.3497,6.59725,12014905189528964679,146268
gcc-assert,sqrt,sum,524289,500000,random,after,4,15.27,6.35098,12014905189528964679,80824
gcc-assert,sqrt,sum,524289,500000,random,after,5,15.5125,6.12113,12014905189528964679,80832
gcc-assert,sqrt,sum,524289,500000,random,before,5,31.4966,6.36925,12014905189528964679,146324
gcc-assert,sqrt,sum,524289,5000000,random,before,0,29.9075,41.9692,8252074154160008219,181524
gcc-assert,sqrt,sum,524289,5000000,random,after,0,15.5778,42.2805,8252074154160008219,116176
gcc-assert,sqrt,sum,524289,5000000,random,after,1,15.8044,47.9368,8252074154160008219,116160
gcc-assert,sqrt,sum,524289,5000000,random,before,1,30.8505,44.383,8252074154160008219,181600
gcc-assert,sqrt,sum,524289,5000000,random,before,2,32.3589,39.8522,8252074154160008219,181612
gcc-assert,sqrt,sum,524289,5000000,random,after,2,15.369,55.6316,8252074154160008219,116272
gcc-assert,sqrt,sum,524289,5000000,random,after,3,15.4721,43.9887,8252074154160008219,116264
gcc-assert,sqrt,sum,524289,5000000,random,before,3,42.9949,47.5889,8252074154160008219,181568
gcc-assert,sqrt,sum,524289,5000000,random,before,4,29.7721,43.4358,8252074154160008219,181608
gcc-assert,sqrt,sum,524289,5000000,random,after,4,15.0911,40.5704,8252074154160008219,116264
gcc-assert,sqrt,sum,524289,5000000,random,after,5,14.8005,36.5073,8252074154160008219,116280
gcc-assert,sqrt,sum,524289,5000000,random,before,5,30.2748,39.758,8252074154160008219,181616
gcc-assert,sqrt,affine,524289,500000,random,before,0,71.7757,12.0819,11860631975963514010,289740
gcc-assert,sqrt,affine,524289,500000,random,after,0,25.8917,13.2402,11860631975963514010,158608
gcc-assert,sqrt,affine,524289,500000,random,after,1,25.8296,12.3702,11860631975963514010,158592
gcc-assert,sqrt,affine,524289,500000,random,before,1,58.2655,13.7974,11860631975963514010,289852
gcc-assert,sqrt,affine,524289,500000,random,before,2,57.6603,10.949,11860631975963514010,289840
gcc-assert,sqrt,affine,524289,500000,random,after,2,25.4458,11.7764,11860631975963514010,158528
gcc-assert,sqrt,affine,524289,500000,random,after,3,26.0262,12.9995,11860631975963514010,158572
gcc-assert,sqrt,affine,524289,500000,random,before,3,61.2803,13.1376,11860631975963514010,289792
gcc-assert,sqrt,affine,524289,500000,random,before,4,54.3317,14.8448,11860631975963514010,289840
gcc-assert,sqrt,affine,524289,500000,random,after,4,27.5902,12.2233,11860631975963514010,158528
gcc-assert,sqrt,affine,524289,500000,random,after,5,27.7111,12.6919,11860631975963514010,158608
gcc-assert,sqrt,affine,524289,500000,random,before,5,59.4732,14.558,11860631975963514010,289844
gcc-assert,sqrt,affine,524289,5000000,random,before,0,88.3911,123.934,14827884130078433710,324968
gcc-assert,sqrt,affine,524289,5000000,random,after,0,28.0654,115.182,14827884130078433710,193856
gcc-assert,sqrt,affine,524289,5000000,random,after,1,26.57,113.366,14827884130078433710,193884
gcc-assert,sqrt,affine,524289,5000000,random,before,1,58.0505,103.049,14827884130078433710,324968
gcc-assert,sqrt,affine,524289,5000000,random,before,2,57.5907,93.1581,14827884130078433710,325000
gcc-assert,sqrt,affine,524289,5000000,random,after,2,27.7924,103.88,14827884130078433710,193856
gcc-assert,sqrt,affine,524289,5000000,random,after,3,27.734,87.5997,14827884130078433710,193964
gcc-assert,sqrt,affine,524289,5000000,random,before,3,60.2211,107.15,14827884130078433710,324956
gcc-assert,sqrt,affine,524289,5000000,random,before,4,56.5683,89.4202,14827884130078433710,324964
gcc-assert,sqrt,affine,524289,5000000,random,after,4,30.5706,115.642,14827884130078433710,193884
gcc-assert,sqrt,affine,524289,5000000,random,after,5,26.9608,113.823,14827884130078433710,193728
gcc-assert,sqrt,affine,524289,5000000,random,before,5,82.0276,116.987,14827884130078433710,324980
gcc-assert,sqrt,matrix,524289,500000,random,before,0,160.966,19.1293,16028233840536679478,568424
gcc-assert,sqrt,matrix,524289,500000,random,after,0,55.2543,21.5305,16028233840536679478,306644
gcc-assert,sqrt,matrix,524289,500000,random,after,1,56.3155,21.6109,16028233840536679478,306644
gcc-assert,sqrt,matrix,524289,500000,random,before,1,115.38,23.1676,16028233840536679478,568380
gcc-assert,sqrt,matrix,524289,500000,random,before,2,112.124,20.9475,16028233840536679478,568384
gcc-assert,sqrt,matrix,524289,500000,random,after,2,52.8966,20.3822,16028233840536679478,306648
gcc-assert,sqrt,matrix,524289,500000,random,after,3,53.2134,20.4229,16028233840536679478,306136
gcc-assert,sqrt,matrix,524289,500000,random,before,3,119.999,21.9754,16028233840536679478,568424
gcc-assert,sqrt,matrix,524289,500000,random,before,4,139.802,21.3936,16028233840536679478,568428
gcc-assert,sqrt,matrix,524289,500000,random,after,4,54.2782,23.3691,16028233840536679478,305952
gcc-assert,sqrt,matrix,524289,500000,random,after,5,51.9139,21.5991,16028233840536679478,305996
gcc-assert,sqrt,matrix,524289,500000,random,before,5,110.069,19.9631,16028233840536679478,568408
gcc-assert,sqrt,matrix,524289,5000000,random,before,0,112.774,206.286,2326269622999484522,603488
gcc-assert,sqrt,matrix,524289,5000000,random,after,0,51.0741,206.946,2326269622999484522,341300
gcc-assert,sqrt,matrix,524289,5000000,random,after,1,47.8846,216.238,2326269622999484522,341316
gcc-assert,sqrt,matrix,524289,5000000,random,before,1,109.686,219.927,2326269622999484522,603584
gcc-assert,sqrt,matrix,524289,5000000,random,before,2,146.846,202.568,2326269622999484522,603584
gcc-assert,sqrt,matrix,524289,5000000,random,after,2,52.3554,210.239,2326269622999484522,341276
gcc-assert,sqrt,matrix,524289,5000000,random,after,3,59.9747,220.506,2326269622999484522,341324
gcc-assert,sqrt,matrix,524289,5000000,random,before,3,107.461,198.21,2326269622999484522,603580
gcc-assert,sqrt,matrix,524289,5000000,random,before,4,110.65,200.268,2326269622999484522,603540
gcc-assert,sqrt,matrix,524289,5000000,random,after,4,51.3081,217.68,2326269622999484522,341328
gcc-assert,sqrt,matrix,524289,5000000,random,after,5,49.7804,193.999,2326269622999484522,341340
gcc-assert,sqrt,matrix,524289,5000000,random,before,5,132.044,165.57,2326269622999484522,603588
gcc-assert,sqrt,affine,524289,5000000,short,before,0,57.1934,120.865,636378912246889138,324980
gcc-assert,sqrt,affine,524289,5000000,short,after,0,28.6178,123.617,636378912246889138,193728
gcc-assert,sqrt,affine,524289,5000000,short,after,1,26.6735,119.755,636378912246889138,193848
gcc-assert,sqrt,affine,524289,5000000,short,before,1,55.0001,120.201,636378912246889138,324956
gcc-assert,sqrt,affine,524289,5000000,short,before,2,70.4374,120.74,636378912246889138,325008
gcc-assert,sqrt,affine,524289,5000000,short,after,2,27.9735,124.327,636378912246889138,193844
gcc-assert,sqrt,affine,524289,5000000,short,after,3,28.4267,120.559,636378912246889138,193852
gcc-assert,sqrt,affine,524289,5000000,short,before,3,50.8969,110.189,636378912246889138,325000
gcc-assert,sqrt,affine,524289,5000000,short,before,4,55.8805,125.426,636378912246889138,324824
gcc-assert,sqrt,affine,524289,5000000,short,after,4,27.9268,114.446,636378912246889138,193728
gcc-assert,sqrt,affine,524289,5000000,short,after,5,27.9489,117.687,636378912246889138,193948
gcc-assert,sqrt,affine,524289,5000000,short,before,5,60.2665,124.172,636378912246889138,324960
gcc-assert,sqrt,affine,500000,500000,random,before,0,34.2867,12.9245,11025557265200150944,158408
gcc-assert,sqrt,affine,500000,500000,random,after,0,35.6582,13.4607,11025557265200150944,129476
gcc-assert,sqrt,affine,500000,500000,random,after,1,25.924,14.2726,11025557265200150944,129480
gcc-assert,sqrt,affine,500000,500000,random,before,1,30.3939,12.437,11025557265200150944,158408
gcc-assert,sqrt,affine,500000,500000,random,before,2,29.87,11.3797,11025557265200150944,157952
gcc-assert,sqrt,affine,500000,500000,random,after,2,23.0045,11.8397,11025557265200150944,129444
gcc-assert,sqrt,affine,500000,500000,random,after,3,22.6724,12.0969,11025557265200150944,129232
gcc-assert,sqrt,affine,500000,500000,random,before,3,30.8418,12.3262,11025557265200150944,158708
gcc-assert,sqrt,affine,500000,500000,random,before,4,29.9422,11.652,11025557265200150944,157880
gcc-assert,sqrt,affine,500000,500000,random,after,4,23.0556,11.8582,11025557265200150944,129376
gcc-assert,sqrt,affine,500000,500000,random,after,5,22.9628,11.8985,11025557265200150944,129244
gcc-assert,sqrt,affine,500000,500000,random,before,5,30.3178,12.5536,11025557265200150944,158920
gcc-assert,sqrt,affine,500000,5000000,random,before,0,27.6366,62.16,6257800533096110386,194404
gcc-assert,sqrt,affine,500000,5000000,random,after,0,23.8453,68.1414,6257800533096110386,164516
gcc-assert,sqrt,affine,500000,5000000,random,after,1,22.4691,98.9283,6257800533096110386,164452
gcc-assert,sqrt,affine,500000,5000000,random,before,1,30.4457,99.8597,6257800533096110386,193440
gcc-assert,sqrt,affine,500000,5000000,random,before,2,31.2191,96.6586,6257800533096110386,193080
gcc-assert,sqrt,affine,500000,5000000,random,after,2,23.92,98.5654,6257800533096110386,164448
gcc-assert,sqrt,affine,500000,5000000,random,after,3,24.5148,117.455,6257800533096110386,164384
gcc-assert,sqrt,affine,500000,5000000,random,before,3,29.808,120.161,6257800533096110386,193268
gcc-assert,sqrt,affine,500000,5000000,random,before,4,34.4938,113.793,6257800533096110386,194532
gcc-assert,sqrt,affine,500000,5000000,random,after,4,24.3026,105.851,6257800533096110386,164504
gcc-assert,sqrt,affine,500000,5000000,random,after,5,21.6616,88.9992,6257800533096110386,164476
gcc-assert,sqrt,affine,500000,5000000,random,before,5,29.6334,103.488,6257800533096110386,193440
